"","fromgene","togene"
"18282","2796","2798"
"18283","2797","2798"
"18284","6714","1956"
"18285","6714","3265"
"18286","6714","3845"
"18287","6714","4893"
"18288","5594","1958"
"18289","5595","1958"
"18290","2770","146850"
"18291","2770","23533"
"18292","2770","5294"
"18293","2770","3592"
"18294","2770","3593"
"18295","2771","146850"
"18296","2771","23533"
"18297","2771","5294"
"18298","2771","3592"
"18299","2771","3593"
"18300","2773","146850"
"18301","2773","23533"
"18302","2773","5294"
"18303","2773","3592"
"18304","2773","3593"
"18305","2775","146850"
"18306","2775","23533"
"18307","2775","5294"
"18308","2775","3592"
"18309","2775","3593"
"18310","329","842"
"18311","329","836"
"18312","330","842"
"18313","330","836"
"18314","331","842"
"18315","331","836"
"18316","79444","842"
"18317","79444","836"
"18318","6772","4261"
"18319","6772","345611"
"18320","6772","4843"
"18321","240","C06314"
"18322","6774","3592"
"18323","6774","3593"
"18324","146850","5170"
"18325","23533","5170"
"18326","5294","5170"
"18327","23643","7099"
"18328","3303","7097"
"18329","3304","7097"
"18330","3305","7097"
"18331","3306","7097"
"18332","3310","7097"
"18333","3312","7097"
"18334","1234","2770"
"18335","1234","2771"
"18336","1234","2773"
"18337","1234","2775"
"18338","10105","1234"
"18339","958","3592"
"18340","958","3593"
"18341","7132","841"
"18342","329","8737"
"18343","329","7187"
"18344","330","8737"
"18345","330","7187"
"18346","3654","10454"
"18347","3654","23118"
"18348","3654","257397"
"18349","3654","6885"
"18350","51135","10454"
"18351","51135","23118"
"18352","51135","257397"
"18353","51135","6885"
"18354","4615","10454"
"18355","4615","23118"
"18356","4615","257397"
"18357","4615","6885"
"18358","4615","7189"
"18359","7186","695"
"18360","7188","9020"
"18361","3554","3654"
"18362","3554","51135"
"18363","4055","7186"
"18364","4055","7188"
"18365","4055","7187"
"18366","7187","9020"
"18367","7187","695"
"18368","7187","10454"
"18369","7187","23118"
"18370","7187","257397"
"18371","7187","6885"
"18372","9020","10454"
"18373","9020","23118"
"18374","9020","257397"
"18375","9020","6885"
"18376","4791","6357"
"18377","4791","6363"
"18378","4791","6366"
"18379","4791","6387"
"18380","4791","10673"
"18381","4791","3383"
"18382","5971","6357"
"18383","5971","6363"
"18384","5971","6366"
"18385","5971","6387"
"18386","5971","10673"
"18387","5971","3383"
"18388","4790","8837"
"18389","4790","10912"
"18390","4790","1647"
"18391","4790","4616"
"18392","4790","597"
"18393","4790","4791"
"18394","4790","7128"
"18395","4790","388372"
"18396","4790","6351"
"18397","4790","9560"
"18398","4790","2919"
"18399","4790","2920"
"18400","4790","2921"
"18401","4790","7412"
"18402","4790","5328"
"18403","5970","10912"
"18404","5970","1647"
"18405","5970","4616"
"18406","5970","597"
"18407","5970","4791"
"18408","5970","7128"
"18409","5970","388372"
"18410","5970","6351"
"18411","5970","9560"
"18412","5970","2919"
"18413","5970","2920"
"18414","5970","2921"
"18415","5970","7412"
"18416","5970","5328"
"18417","115650","7186"
"18418","115650","7187"
"18419","958","7189"
"18420","958","7186"
"18421","958","7187"
"18422","102723407","6850"
"18423","5579","29775"
"18424","5579","79092"
"18425","5579","84433"
"18426","5588","29775"
"18427","5588","79092"
"18428","5588","84433"
"18429","7099","353376"
"18430","23586","7186"
"18431","23586","7189"
"18432","114609","3654"
"18433","114609","51135"
"18434","114609","7189"
"18435","353376","8737"
"18436","353376","7189"
"18437","1457","4792"
"18438","1459","4792"
"18439","1460","4792"
"18440","283106","4792"
"18441","6850","695"
"18442","695","8517"
"18443","695","1147"
"18444","695","3551"
"18445","10913","128178"
"18446","128178","7189"
"18447","60401","7187"
"18448","60401","7189"
"18449","22925","3586"
"18450","22925","7040"
"18451","22925","7042"
"18452","22925","7043"
"18453","4360","3586"
"18454","4360","7040"
"18455","4360","7042"
"18456","4360","7043"
"18457","9902","3586"
"18458","9902","7040"
"18459","9902","7042"
"18460","9902","7043"
"18461","10332","3586"
"18462","10332","7040"
"18463","10332","7042"
"18464","10332","7043"
"18465","10332","23365"
"18466","10332","387"
"18467","10332","4046"
"18468","10332","8844"
"18469","10332","1263"
"18470","30835","3586"
"18471","30835","7040"
"18472","30835","7042"
"18473","30835","7043"
"18474","30835","23365"
"18475","30835","387"
"18476","30835","4046"
"18477","30835","8844"
"18478","30835","1263"
"18479","5894","4790"
"18480","5894","5970"
"18481","5868","C04549"
"18482","5868","7879"
"18483","5869","C04549"
"18484","5869","7879"
"18485","5878","C04549"
"18486","5878","7879"
"18487","5289","C04549"
"18488","C04549","8411"
"18489","C01194","5289"
"18490","8411","7879"
"18491","7879","1509"
"18492","7879","10312"
"18493","7879","23545"
"18494","7879","245972"
"18495","7879","50617"
"18496","7879","51606"
"18497","7879","527"
"18498","7879","533"
"18499","7879","535"
"18500","7879","537"
"18501","7879","9114"
"18502","7879","3916"
"18503","7879","3920"
"18504","815","6772"
"18505","815","5289"
"18506","816","6772"
"18507","816","5289"
"18508","817","6772"
"18509","817","5289"
"18510","818","6772"
"18511","818","5289"
"18512","5993","3108"
"18513","5993","3109"
"18514","5993","3111"
"18515","5993","3112"
"18516","5993","3113"
"18517","5993","3115"
"18518","5993","3117"
"18519","5993","3118"
"18520","5993","3119"
"18521","5993","3122"
"18522","5993","3123"
"18523","5993","3125"
"18524","5993","3126"
"18525","5993","3127"
"18526","5993","972"
"18527","5994","3108"
"18528","5994","3109"
"18529","5994","3111"
"18530","5994","3112"
"18531","5994","3113"
"18532","5994","3115"
"18533","5994","3117"
"18534","5994","3118"
"18535","5994","3119"
"18536","5994","3122"
"18537","5994","3123"
"18538","5994","3125"
"18539","5994","3126"
"18540","5994","3127"
"18541","5994","972"
"18542","8625","3108"
"18543","8625","3109"
"18544","8625","3111"
"18545","8625","3112"
"18546","8625","3113"
"18547","8625","3115"
"18548","8625","3117"
"18549","8625","3118"
"18550","8625","3119"
"18551","8625","3122"
"18552","8625","3123"
"18553","8625","3125"
"18554","8625","3126"
"18555","8625","3127"
"18556","8625","972"
"18557","1385","3108"
"18558","1385","3109"
"18559","1385","3111"
"18560","1385","3112"
"18561","1385","3113"
"18562","1385","3115"
"18563","1385","3117"
"18564","1385","3118"
"18565","1385","3119"
"18566","1385","3122"
"18567","1385","3123"
"18568","1385","3125"
"18569","1385","3126"
"18570","1385","3127"
"18571","1385","972"
"18572","4800","3108"
"18573","4800","3109"
"18574","4800","3111"
"18575","4800","3112"
"18576","4800","3113"
"18577","4800","3115"
"18578","4800","3117"
"18579","4800","3118"
"18580","4800","3119"
"18581","4800","3122"
"18582","4800","3123"
"18583","4800","3125"
"18584","4800","3126"
"18585","4800","3127"
"18586","4800","972"
"18587","4801","3108"
"18588","4801","3109"
"18589","4801","3111"
"18590","4801","3112"
"18591","4801","3113"
"18592","4801","3115"
"18593","4801","3117"
"18594","4801","3118"
"18595","4801","3119"
"18596","4801","3122"
"18597","4801","3123"
"18598","4801","3125"
"18599","4801","3126"
"18600","4801","3127"
"18601","4801","972"
"18602","4802","3108"
"18603","4802","3109"
"18604","4802","3111"
"18605","4802","3112"
"18606","4802","3113"
"18607","4802","3115"
"18608","4802","3117"
"18609","4802","3118"
"18610","4802","3119"
"18611","4802","3122"
"18612","4802","3123"
"18613","4802","3125"
"18614","4802","3126"
"18615","4802","3127"
"18616","4802","972"
"18617","1051","4261"
"18618","1054","4261"
"18619","5594","4843"
"18620","5594","3569"
"18621","5594","3592"
"18622","5594","3593"
"18623","5594","3606"
"18624","5594","51561"
"18625","5594","3552"
"18626","5594","3553"
"18627","5595","4843"
"18628","5595","3569"
"18629","5595","3592"
"18630","5595","3593"
"18631","5595","3606"
"18632","5595","51561"
"18633","5595","3552"
"18634","5595","3553"
"18635","4790","1051"
"18636","4790","1054"
"18637","4790","3606"
"18638","4790","51561"
"18639","5970","1051"
"18640","5970","1054"
"18641","5970","3606"
"18642","5970","51561"
"18643","7189","4790"
"18644","7189","5970"
"18645","7189","5599"
"18646","7189","5601"
"18647","7189","5602"
"18648","4615","3439"
"18649","4615","3440"
"18650","4615","3441"
"18651","4615","3442"
"18652","4615","3443"
"18653","4615","3444"
"18654","4615","3445"
"18655","4615","3446"
"18656","4615","3447"
"18657","4615","3448"
"18658","4615","3449"
"18659","4615","3451"
"18660","4615","3452"
"18661","4615","3456"
"18662","4615","8772"
"18663","4615","1594"
"18664","4615","7421"
"18665","51135","3654"
"18666","51135","3656"
"18667","7096","4615"
"18668","841","843"
"18669","317","836"
"18670","596","54205"
"18671","596","317"
"18672","596","842"
"18673","581","317"
"18674","581","842"
"18675","C00076","842"
"18676","102723407","2213"
"18677","102723407","9103"
"18678","1520","5993"
"18679","1520","5994"
"18680","1520","8625"
"18681","1520","4800"
"18682","1520","4801"
"18683","1520","4802"
"18684","1520","1385"
"18685","3587","1520"
"18686","114609","8772"
"18687","114609","1594"
"18688","114609","7421"
"18689","387","5894"
"18690","4046","5894"
"18691","8844","5894"
"18692","1263","5894"
"18693","7421","820"
"18694","C01673","7421"
"18695","64127","8767"
"18696","8767","4790"
"18697","8767","5970"
"18698","8767","1432"
"18699","8767","5600"
"18700","8767","5603"
"18701","8767","6300"
"18702","8767","5594"
"18703","8767","5595"
"18704","64581","6850"
"18705","6850","64170"
"18706","6714","6850"
"18707","64170","4790"
"18708","64170","5970"
"18709","10892","4790"
"18710","10892","5970"
"18711","8915","4790"
"18712","8915","5970"
"18713","26253","6850"
"18714","C21790","26253"
"18715","C19190","26253"
"18716","3329","7099"
"18717","3313","7099"
"18718","3313","7097"
"18719","3313","10333"
"18720","3313","7096"
"18721","5599","4843"
"18722","5599","3592"
"18723","5599","3593"
"18724","5599","3606"
"18725","5599","51561"
"18726","5601","4843"
"18727","5601","3592"
"18728","5601","3593"
"18729","5601","3606"
"18730","5601","51561"
"18731","5602","4843"
"18732","5602","3592"
"18733","5602","3593"
"18734","5602","3606"
"18735","5602","51561"
"18736","1432","4843"
"18737","1432","7124"
"18738","1432","3569"
"18739","1432","3592"
"18740","1432","3593"
"18741","1432","3606"
"18742","1432","51561"
"18743","1432","3552"
"18744","1432","3553"
"18745","5600","4843"
"18746","5600","7124"
"18747","5600","3569"
"18748","5600","3592"
"18749","5600","3593"
"18750","5600","3606"
"18751","5600","51561"
"18752","5600","3552"
"18753","5600","3553"
"18754","5603","4843"
"18755","5603","7124"
"18756","5603","3569"
"18757","5603","3592"
"18758","5603","3593"
"18759","5603","3606"
"18760","5603","51561"
"18761","5603","3552"
"18762","5603","3553"
"18763","6300","4843"
"18764","6300","7124"
"18765","6300","3569"
"18766","6300","3592"
"18767","6300","3593"
"18768","6300","3606"
"18769","6300","51561"
"18770","6300","3552"
"18771","6300","3553"
"18772","3656","7189"
"18773","3588","1520"
"18774","718","3687"
"18775","G13114","7097"
"18776","G13114","10333"
"18777","G13114","7096"
"18778","G13108","7097"
"18779","G13108","10333"
"18780","G13108","7096"
"18781","G13108","3689"
"18782","G13108","3684"
"18783","G13109","7097"
"18784","G13109","10333"
"18785","G13109","7096"
"18786","G13109","3689"
"18787","G13109","3684"
"18788","G13106","10332"
"18789","G13106","30835"
"18790","G13106","22925"
"18791","G13106","4360"
"18792","G13106","9902"
"18793","G13106","7097"
"18794","G13106","10333"
"18795","G13106","7096"
"18796","G13106","3689"
"18797","G13106","3684"
"18798","G13112","10332"
"18799","G13112","30835"
"18800","G13112","7097"
"18801","G13112","10333"
"18802","G13112","7096"
"18803","G13112","3689"
"18804","G13112","3684"
"18805","G13101","10332"
"18806","G13101","30835"
"18807","G13101","7097"
"18808","G13101","10333"
"18809","G13101","7096"
"18810","G13115","10332"
"18811","G13115","30835"
"18812","G13115","56848"
"18813","G13115","8877"
"18814","G13115","22925"
"18815","G13115","4360"
"18816","G13115","9902"
"18817","G13115","7097"
"18818","G13115","10333"
"18819","G13115","7096"
"18820","G13115","3689"
"18821","G13115","3684"
"18822","G13115","3687"
"18823","G13105","22925"
"18824","G13105","4360"
"18825","G13105","9902"
"18826","G13113","22925"
"18827","G13113","4360"
"18828","G13113","9902"
"18829","C00165","7220"
"18830","C00165","7223"
"18831","C00165","7224"
"18832","C00165","3760"
"18833","C00165","3762"
"18834","C00165","3763"
"18835","C00165","3765"
"18836","C00165","3767"
"18837","5578","3780"
"18838","5578","3781"
"18839","5578","3782"
"18840","5578","3783"
"18841","5579","3780"
"18842","5579","3781"
"18843","5579","3782"
"18844","5579","3783"
"18845","5582","3780"
"18846","5582","3781"
"18847","5582","3782"
"18848","5582","3783"
"18849","10000","2796"
"18850","10000","2797"
"18851","207","2796"
"18852","207","2797"
"18853","208","2796"
"18854","208","2797"
"18855","8911","7220"
"18856","8911","7223"
"18857","8911","7224"
"18858","8912","7220"
"18859","8912","7223"
"18860","8912","7224"
"18861","8913","7220"
"18862","8913","7223"
"18863","8913","7224"
"18864","5594","2796"
"18865","5594","2797"
"18866","5595","2796"
"18867","5595","2797"
"18868","84634","2767"
"18869","84634","2776"
"18870","84634","5290"
"18871","84634","5291"
"18872","84634","5293"
"18873","84634","5295"
"18874","84634","5296"
"18875","84634","8503"
"18876","84634","408"
"18877","84634","409"
"18878","408","5594"
"18879","408","5595"
"18880","409","5594"
"18881","409","5595"
"18882","3814","84634"
"18883","3814","3814"
"18884","C00951","3814"
"18885","2796","2797"
"18886","2796","2796"
"18887","2797","2796"
"18888","2797","2797"
"18889","2550","3760"
"18890","2550","3762"
"18891","2550","3763"
"18892","2550","3765"
"18893","2550","3767"
"18894","9568","3760"
"18895","9568","3762"
"18896","9568","3763"
"18897","9568","3765"
"18898","9568","3767"
"18899","2100","8913"
"18900","2100","8912"
"18901","2100","8911"
"18902","C00535","3814"
"18903","163688","57118"
"18904","163688","57172"
"18905","163688","814"
"18906","163688","8536"
"18907","51806","57118"
"18908","51806","57172"
"18909","51806","814"
"18910","51806","8536"
"18911","801","57118"
"18912","801","57172"
"18913","801","814"
"18914","801","8536"
"18915","805","57118"
"18916","805","57172"
"18917","805","814"
"18918","805","8536"
"18919","808","57118"
"18920","808","57172"
"18921","808","814"
"18922","808","8536"
"18923","810","57118"
"18924","810","57172"
"18925","810","814"
"18926","810","8536"
"18927","91860","57118"
"18928","91860","57172"
"18929","91860","814"
"18930","91860","8536"
"18931","57118","3265"
"18932","57118","3845"
"18933","57118","4893"
"18934","57172","3265"
"18935","57172","3845"
"18936","57172","4893"
"18937","814","3265"
"18938","814","3845"
"18939","814","4893"
"18940","8536","3265"
"18941","8536","3845"
"18942","8536","4893"
"18943","C01245","5335"
"18944","C01245","5336"
"18945","1136","3717"
"18946","1137","3717"
"18947","1139","3717"
"18948","1141","3717"
"18949","1143","3717"
"18950","8973","3717"
"18951","1128","2767"
"18952","1128","2776"
"18953","1129","10681"
"18954","1129","2770"
"18955","1129","2771"
"18956","1129","2773"
"18957","1129","2775"
"18958","1129","2782"
"18959","1129","2783"
"18960","1129","2784"
"18961","1129","2785"
"18962","1129","2786"
"18963","1129","2787"
"18964","1129","2788"
"18965","1129","2790"
"18966","1129","2791"
"18967","1129","2792"
"18968","1129","2793"
"18969","1129","51764"
"18970","1129","54331"
"18971","1129","55970"
"18972","1129","59345"
"18973","1129","94235"
"18974","1132","10681"
"18975","1132","2770"
"18976","1132","2771"
"18977","1132","2773"
"18978","1132","2775"
"18979","1132","2782"
"18980","1132","2783"
"18981","1132","2784"
"18982","1132","2785"
"18983","1132","2786"
"18984","1132","2787"
"18985","1132","2788"
"18986","1132","2790"
"18987","1132","2791"
"18988","1132","2792"
"18989","1132","2793"
"18990","1132","51764"
"18991","1132","54331"
"18992","1132","55970"
"18993","1132","59345"
"18994","1132","94235"
"18995","C01996","1129"
"18996","C01996","1132"
"18997","C01996","1128"
"18998","C01996","1133"
"18999","C01996","1136"
"19000","C01996","1143"
"19001","5566","C01330"
"19002","5566","C00076"
"19003","5566","107"
"19004","5566","108"
"19005","5566","109"
"19006","5566","111"
"19007","5566","112"
"19008","5566","113"
"19009","5566","114"
"19010","5566","115"
"19011","5566","196883"
"19012","5566","5594"
"19013","5566","5595"
"19014","5567","C01330"
"19015","5567","C00076"
"19016","5567","107"
"19017","5567","108"
"19018","5567","109"
"19019","5567","111"
"19020","5567","112"
"19021","5567","113"
"19022","5567","114"
"19023","5567","115"
"19024","5567","196883"
"19025","5567","5594"
"19026","5567","5595"
"19027","5568","C01330"
"19028","5568","C00076"
"19029","5568","107"
"19030","5568","108"
"19031","5568","109"
"19032","5568","111"
"19033","5568","112"
"19034","5568","113"
"19035","5568","114"
"19036","5568","115"
"19037","5568","196883"
"19038","5568","5594"
"19039","5568","5595"
"19040","C00076","814"
"19041","C00076","2534"
"19042","C01330","814"
"19043","C01330","815"
"19044","C01330","816"
"19045","C01330","817"
"19046","C01330","818"
"19047","C01330","2534"
"19048","10681","146850"
"19049","10681","23533"
"19050","10681","5294"
"19051","2782","146850"
"19052","2782","23533"
"19053","2782","5294"
"19054","2783","146850"
"19055","2783","23533"
"19056","2783","5294"
"19057","2784","146850"
"19058","2784","23533"
"19059","2784","5294"
"19060","2785","146850"
"19061","2785","23533"
"19062","2785","5294"
"19063","2786","146850"
"19064","2786","23533"
"19065","2786","5294"
"19066","2787","146850"
"19067","2787","23533"
"19068","2787","5294"
"19069","2788","146850"
"19070","2788","23533"
"19071","2788","5294"
"19072","2790","146850"
"19073","2790","23533"
"19074","2790","5294"
"19075","2791","146850"
"19076","2791","23533"
"19077","2791","5294"
"19078","2792","146850"
"19079","2792","23533"
"19080","2792","5294"
"19081","2793","146850"
"19082","2793","23533"
"19083","2793","5294"
"19084","51764","146850"
"19085","51764","23533"
"19086","51764","5294"
"19087","54331","146850"
"19088","54331","23533"
"19089","54331","5294"
"19090","55970","146850"
"19091","55970","23533"
"19092","55970","5294"
"19093","59345","146850"
"19094","59345","23533"
"19095","59345","5294"
"19096","94235","146850"
"19097","94235","23533"
"19098","94235","5294"
"19099","1133","2767"
"19100","1133","2776"
"19101","5594","10488"
"19102","5594","1385"
"19103","5594","148327"
"19104","5594","468"
"19105","5594","64764"
"19106","5594","84699"
"19107","5594","90993"
"19108","5594","9586"
"19109","5595","10488"
"19110","5595","1385"
"19111","5595","148327"
"19112","5595","468"
"19113","5595","64764"
"19114","5595","84699"
"19115","5595","90993"
"19116","5595","9586"
"19117","814","5594"
"19118","814","5595"
"19119","815","5594"
"19120","815","5595"
"19121","816","5594"
"19122","816","5595"
"19123","817","5594"
"19124","817","5595"
"19125","818","5594"
"19126","818","5595"
"19127","10000","596"
"19128","207","596"
"19129","208","596"
"19130","146850","3265"
"19131","146850","3845"
"19132","146850","4893"
"19133","23533","3265"
"19134","23533","3845"
"19135","23533","4893"
"19136","5294","3265"
"19137","5294","3845"
"19138","5294","4893"
"19139","3265","5604"
"19140","3845","5604"
"19141","4893","5604"
"19142","102723407","716"
"19143","102723407","712"
"19144","102723407","713"
"19145","102723407","714"
"19146","102723407","715"
"19147","720","718"
"19148","721","718"
"19149","717","718"
"19150","716","720"
"19151","716","721"
"19152","716","717"
"19153","712","720"
"19154","712","721"
"19155","712","717"
"19156","713","720"
"19157","713","721"
"19158","713","717"
"19159","714","720"
"19160","714","721"
"19161","714","717"
"19162","715","720"
"19163","715","721"
"19164","715","717"
"19165","406","5187"
"19166","406","8863"
"19167","406","8864"
"19168","406","1407"
"19169","406","1408"
"19170","406","79365"
"19171","406","8553"
"19172","406","9572"
"19173","406","6095"
"19174","406","6096"
"19175","406","6097"
"19176","4862","5187"
"19177","4862","8863"
"19178","4862","8864"
"19179","4862","1407"
"19180","4862","1408"
"19181","4862","79365"
"19182","4862","8553"
"19183","4862","9572"
"19184","4862","6095"
"19185","4862","6096"
"19186","4862","6097"
"19187","9575","5187"
"19188","9575","8863"
"19189","9575","8864"
"19190","9575","1407"
"19191","9575","1408"
"19192","9575","79365"
"19193","9575","8553"
"19194","9575","9572"
"19195","9575","6095"
"19196","9575","6096"
"19197","9575","6097"
"19198","9572","406"
"19199","8864","406"
"19200","8864","4862"
"19201","8864","9575"
"19202","1407","406"
"19203","1407","4862"
"19204","1407","9575"
"19205","1408","406"
"19206","1408","4862"
"19207","1408","9575"
"19208","102800317","5187"
"19209","102800317","8863"
"19210","102800317","8864"
"19211","102800317","406"
"19212","102800317","4862"
"19213","102800317","9575"
"19214","1453","5187"
"19215","1453","8863"
"19216","1453","8864"
"19217","1453","406"
"19218","1453","4862"
"19219","1453","9575"
"19220","1454","5187"
"19221","1454","8863"
"19222","1454","8864"
"19223","1454","406"
"19224","1454","4862"
"19225","1454","9575"
"19226","6500","5187"
"19227","6500","8863"
"19228","6500","8864"
"19229","8454","5187"
"19230","8454","8863"
"19231","8454","8864"
"19232","9978","5187"
"19233","9978","8863"
"19234","9978","8864"
"19235","23291","5187"
"19236","23291","8863"
"19237","23291","8864"
"19238","8945","5187"
"19239","8945","8863"
"19240","8945","8864"
"19241","26224","1407"
"19242","26224","1408"
"19243","51422","1407"
"19244","51422","1408"
"19245","53632","1407"
"19246","53632","1408"
"19247","5562","1407"
"19248","5562","1408"
"19249","5563","1407"
"19250","5563","1408"
"19251","5564","1407"
"19252","5564","1408"
"19253","5565","1407"
"19254","5565","1408"
"19255","5571","1407"
"19256","5571","1408"
"19257","1385","5187"
"19258","1385","8863"
"19259","1385","8864"
"19260","C00575","1385"
"19261","5663","6263"
"19262","5663","3708"
"19263","5663","3709"
"19264","5663","3710"
"19265","5663","9451"
"19266","5663","2081"
"19267","5663","22926"
"19268","5663","2932"
"19269","5664","6263"
"19270","5664","3708"
"19271","5664","3709"
"19272","5664","3710"
"19273","5664","9451"
"19274","5664","2081"
"19275","5664","22926"
"19276","351","8883"
"19277","351","322"
"19278","351","2597"
"19279","100506742","836"
"19280","836","4137"
"19281","C00076","4842"
"19282","C00076","5594"
"19283","C00076","5595"
"19284","823","8851"
"19285","824","8851"
"19286","8851","4137"
"19287","1020","4137"
"19288","4137","100532726"
"19289","4137","126328"
"19290","4137","374291"
"19291","4137","4535"
"19292","4137","4536"
"19293","4137","4537"
"19294","4137","4538"
"19295","4137","4539"
"19296","4137","4540"
"19297","4137","4541"
"19298","4137","4694"
"19299","4137","4695"
"19300","4137","4696"
"19301","4137","4697"
"19302","4137","4698"
"19303","4137","4700"
"19304","4137","4701"
"19305","4137","4702"
"19306","4137","4704"
"19307","4137","4705"
"19308","4137","4706"
"19309","4137","4707"
"19310","4137","4708"
"19311","4137","4709"
"19312","4137","4710"
"19313","4137","4711"
"19314","4137","4712"
"19315","4137","4713"
"19316","4137","4714"
"19317","4137","4715"
"19318","4137","4716"
"19319","4137","4717"
"19320","4137","4718"
"19321","4137","4719"
"19322","4137","4720"
"19323","4137","4722"
"19324","4137","4723"
"19325","4137","4724"
"19326","4137","4725"
"19327","4137","4726"
"19328","4137","4728"
"19329","4137","4729"
"19330","4137","4731"
"19331","4137","51079"
"19332","4137","54539"
"19333","4137","55967"
"19334","4137","56901"
"19335","4137","10376"
"19336","4137","112714"
"19337","4137","113457"
"19338","4137","51807"
"19339","4137","7277"
"19340","4137","7278"
"19341","4137","7846"
"19342","4137","79861"
"19343","4137","84790"
"19344","4137","10381"
"19345","4137","10382"
"19346","4137","10383"
"19347","4137","203068"
"19348","4137","347688"
"19349","4137","347733"
"19350","4137","7280"
"19351","4137","81027"
"19352","4137","84617"
"19353","5594","836"
"19354","5595","836"
"19355","C00533","C16845"
"19356","22926","7494"
"19357","348","4035"
"19358","5530","2932"
"19359","5530","572"
"19360","5532","2932"
"19361","5532","572"
"19362","5533","2932"
"19363","5533","572"
"19364","5534","2932"
"19365","5534","572"
"19366","5535","2932"
"19367","5535","572"
"19368","4023","4035"
"19369","840","4137"
"19370","2932","4137"
"19371","2932","369"
"19372","2932","5894"
"19373","2932","673"
"19374","2932","5604"
"19375","2932","5605"
"19376","2932","147700"
"19377","2932","3831"
"19378","2932","64837"
"19379","2932","89953"
"19380","10313","23621"
"19381","10313","25825"
"19382","57142","23621"
"19383","57142","25825"
"19384","4217","5609"
"19385","441925","C04549"
"19386","8678","C04549"
"19387","30849","C04549"
"19388","22863","C04549"
"19389","29982","C04549"
"19390","22943","51384"
"19391","22943","54361"
"19392","22943","7471"
"19393","22943","7472"
"19394","22943","7473"
"19395","22943","7474"
"19396","22943","7475"
"19397","22943","7476"
"19398","22943","7477"
"19399","22943","7478"
"19400","22943","7479"
"19401","22943","7480"
"19402","22943","7481"
"19403","22943","7482"
"19404","22943","7483"
"19405","22943","7484"
"19406","22943","80326"
"19407","22943","81029"
"19408","22943","89780"
"19409","27121","51384"
"19410","27121","54361"
"19411","27121","7471"
"19412","27121","7472"
"19413","27121","7473"
"19414","27121","7474"
"19415","27121","7475"
"19416","27121","7476"
"19417","27121","7477"
"19418","27121","7478"
"19419","27121","7479"
"19420","27121","7480"
"19421","27121","7481"
"19422","27121","7482"
"19423","27121","7483"
"19424","27121","7484"
"19425","27121","80326"
"19426","27121","81029"
"19427","27121","89780"
"19428","27123","51384"
"19429","27123","54361"
"19430","27123","7471"
"19431","27123","7472"
"19432","27123","7473"
"19433","27123","7474"
"19434","27123","7475"
"19435","27123","7476"
"19436","27123","7477"
"19437","27123","7478"
"19438","27123","7479"
"19439","27123","7480"
"19440","27123","7481"
"19441","27123","7482"
"19442","27123","7483"
"19443","27123","7484"
"19444","27123","80326"
"19445","27123","81029"
"19446","27123","89780"
"19447","177","1536"
"19448","177","27035"
"19449","177","50507"
"19450","177","3265"
"19451","177","3845"
"19452","177","4893"
"19453","4790","1435"
"19454","5970","1435"
"19455","C21011","177"
"19456","C21012","177"
"19457","C21013","177"
"19458","C21014","177"
"19459","5610","3667"
"19460","5610","8471"
"19461","5610","8660"
"19462","10888","3667"
"19463","10888","8471"
"19464","10888","8660"
"19465","5481","10105"
"19466","5481","291"
"19467","5481","292"
"19468","5481","293"
"19469","5481","7416"
"19470","5481","7417"
"19471","5481","7419"
"19472","5481","83447"
"19473","C16514","355"
"19474","C16514","7132"
"19475","C16514","5481"
"19476","C16514","1128"
"19477","C16514","1131"
"19478","C16514","1133"
"19479","C16514","2915"
"19480","C16514","177"
"19481","C16514","125965"
"19482","C16514","1327"
"19483","C16514","1329"
"19484","C16514","1337"
"19485","C16514","1339"
"19486","C16514","1340"
"19487","C16514","1345"
"19488","C16514","1346"
"19489","C16514","1347"
"19490","C16514","1349"
"19491","C16514","1350"
"19492","C16514","1351"
"19493","C16514","170712"
"19494","C16514","341947"
"19495","C16514","4512"
"19496","C16514","4513"
"19497","C16514","4514"
"19498","C16514","84701"
"19499","C16514","9167"
"19500","C16514","9377"
"19501","C16514","3028"
"19502","C16514","22943"
"19503","C16514","27121"
"19504","C16514","27123"
"19505","C16514","2902"
"19506","C16514","2903"
"19507","C16514","2904"
"19508","C16514","2905"
"19509","C16514","2906"
"19510","C16514","775"
"19511","C16514","776"
"19512","C16514","778"
"19513","C16514","779"
"19514","C16514","1139"
"19515","C16514","4217"
"19516","C16515","355"
"19517","C16515","7132"
"19518","C16515","5481"
"19519","C16515","1128"
"19520","C16515","1131"
"19521","C16515","1133"
"19522","C16515","2915"
"19523","C16515","177"
"19524","C16515","125965"
"19525","C16515","1327"
"19526","C16515","1329"
"19527","C16515","1337"
"19528","C16515","1339"
"19529","C16515","1340"
"19530","C16515","1345"
"19531","C16515","1346"
"19532","C16515","1347"
"19533","C16515","1349"
"19534","C16515","1350"
"19535","C16515","1351"
"19536","C16515","170712"
"19537","C16515","341947"
"19538","C16515","4512"
"19539","C16515","4513"
"19540","C16515","4514"
"19541","C16515","84701"
"19542","C16515","9167"
"19543","C16515","9377"
"19544","C16515","3028"
"19545","C16515","22943"
"19546","C16515","27121"
"19547","C16515","27123"
"19548","C16515","2902"
"19549","C16515","2903"
"19550","C16515","2904"
"19551","C16515","2905"
"19552","C16515","2906"
"19553","C16515","775"
"19554","C16515","776"
"19555","C16515","778"
"19556","C16515","779"
